,Date,25,Active_power
1311,14-06-18,8:00:00 PM,0.0
1312,14-06-18,8:15:00 PM,0.0
1313,14-06-18,8:30:00 PM,0.0
1314,14-06-18,8:45:00 PM,0.0
1315,14-06-18,9:00:00 PM,0.0
1316,14-06-18,9:15:00 PM,0.0
1317,14-06-18,9:30:00 PM,0.0
1318,14-06-18,9:45:00 PM,0.0
1319,14-06-18,10:00:00 PM,0.0
1320,14-06-18,10:15:00 PM,180.0
1321,14-06-18,10:30:00 PM,180.0
1322,14-06-18,10:45:00 PM,180.0
1323,14-06-18,11:00:00 PM,90.0
1324,14-06-18,11:15:00 PM,30.0
1325,14-06-18,11:30:00 PM,30.0
1326,14-06-18,11:45:00 PM,30.0
1327,15-06-18,12:00:00 AM,30.0
1328,15-06-18,12:15:00 AM,30.0
1329,15-06-18,12:30:00 AM,30.0
1330,15-06-18,12:45:00 AM,30.0
1331,15-06-18,1:00:00 AM,30.0
1332,15-06-18,1:15:00 AM,0.0
1333,15-06-18,1:30:00 AM,0.0
1334,15-06-18,1:45:00 AM,0.0
1335,15-06-18,2:00:00 AM,0.0
1336,15-06-18,2:15:00 AM,30.0
1337,15-06-18,2:30:00 AM,30.0
1338,15-06-18,2:45:00 AM,30.0
1339,15-06-18,3:00:00 AM,30.0
1340,15-06-18,3:15:00 AM,30.0
1341,15-06-18,3:30:00 AM,30.0
1342,15-06-18,3:45:00 AM,30.0
1343,15-06-18,4:00:00 AM,30.0
1344,15-06-18,4:15:00 AM,30.0
1345,15-06-18,4:30:00 AM,30.0
1346,15-06-18,4:45:00 AM,30.0
1347,15-06-18,5:00:00 AM,30.0
1348,15-06-18,5:15:00 AM,30.0
1349,15-06-18,5:30:00 AM,30.0
1350,15-06-18,5:45:00 AM,540.0
1351,15-06-18,6:00:00 AM,510.00000000000006
1352,15-06-18,6:15:00 AM,150.0
1353,15-06-18,6:30:00 AM,60.0
1354,15-06-18,6:45:00 AM,300.0
1355,15-06-18,7:00:00 AM,2400.0
1356,15-06-18,7:15:00 AM,60.0
1357,15-06-18,7:30:00 AM,0.0
1358,15-06-18,7:45:00 AM,0.0
1359,15-06-18,8:00:00 AM,0.0
1360,15-06-18,8:15:00 AM,0.0
1361,15-06-18,8:30:00 AM,0.0
1362,15-06-18,8:45:00 AM,0.0
1363,15-06-18,9:00:00 AM,0.0
1364,15-06-18,9:15:00 AM,0.0
1365,15-06-18,9:30:00 AM,0.0
1366,15-06-18,9:45:00 AM,0.0
1367,15-06-18,10:00:00 AM,0.0
1368,15-06-18,10:15:00 AM,0.0
1369,15-06-18,10:30:00 AM,0.0
1370,15-06-18,10:45:00 AM,0.0
1371,15-06-18,11:00:00 AM,0.0
1372,15-06-18,11:15:00 AM,0.0
1373,15-06-18,11:30:00 AM,0.0
1374,15-06-18,11:45:00 AM,0.0
1375,15-06-18,12:00:00 PM,0.0
1376,15-06-18,12:15:00 PM,1050.0
1377,15-06-18,12:30:00 PM,0.0
1378,15-06-18,12:45:00 PM,0.0
1379,15-06-18,1:00:00 PM,0.0
1380,15-06-18,1:15:00 PM,0.0
1381,15-06-18,1:30:00 PM,0.0
1382,15-06-18,1:45:00 PM,0.0
1383,15-06-18,2:00:00 PM,0.0
1384,15-06-18,2:15:00 PM,0.0
1385,15-06-18,2:30:00 PM,0.0
1386,15-06-18,2:45:00 PM,0.0
1387,15-06-18,3:00:00 PM,0.0
1388,15-06-18,3:15:00 PM,0.0
1389,15-06-18,3:30:00 PM,0.0
1390,15-06-18,3:45:00 PM,0.0
1391,15-06-18,4:00:00 PM,0.0
1392,15-06-18,4:15:00 PM,0.0
1393,15-06-18,4:30:00 PM,0.0
1394,15-06-18,4:45:00 PM,0.0
1395,15-06-18,5:00:00 PM,0.0
1396,15-06-18,5:15:00 PM,0.0
1397,15-06-18,5:30:00 PM,900.0
1398,15-06-18,5:45:00 PM,2220.0
1399,15-06-18,6:00:00 PM,0.0
1400,15-06-18,6:15:00 PM,30.0
1401,15-06-18,6:30:00 PM,60.0
1402,15-06-18,6:45:00 PM,120.0
1403,15-06-18,7:00:00 PM,150.0
1404,15-06-18,7:15:00 PM,150.0
1405,15-06-18,7:30:00 PM,150.0
1406,15-06-18,7:45:00 PM,150.0
1407,15-06-18,8:00:00 PM,150.0
1408,15-06-18,8:15:00 PM,0.0
1409,15-06-18,8:30:00 PM,0.0
1410,15-06-18,8:45:00 PM,0.0
1411,15-06-18,9:00:00 PM,0.0
1412,15-06-18,9:15:00 PM,210.00000000000003
1413,15-06-18,9:30:00 PM,210.00000000000003
1414,15-06-18,9:45:00 PM,150.0
1415,15-06-18,10:00:00 PM,180.0
1416,15-06-18,10:15:00 PM,150.0
1417,15-06-18,10:30:00 PM,150.0
1418,15-06-18,10:45:00 PM,150.0
1419,15-06-18,11:00:00 PM,150.0
1420,15-06-18,11:15:00 PM,120.0
1421,15-06-18,11:30:00 PM,30.0
1422,15-06-18,11:45:00 PM,30.0
1423,16-06-18,12:00:00 AM,30.0
1424,16-06-18,12:15:00 AM,30.0
1425,16-06-18,12:30:00 AM,30.0
1426,16-06-18,12:45:00 AM,30.0
1427,16-06-18,1:00:00 AM,30.0
1428,16-06-18,1:15:00 AM,30.0
1429,16-06-18,1:30:00 AM,30.0
1430,16-06-18,1:45:00 AM,30.0
1431,16-06-18,2:00:00 AM,30.0
1432,16-06-18,2:15:00 AM,30.0
1433,16-06-18,2:30:00 AM,30.0
1434,16-06-18,2:45:00 AM,30.0
1435,16-06-18,3:00:00 AM,30.0
1436,16-06-18,3:15:00 AM,30.0
1437,16-06-18,3:30:00 AM,30.0
1438,16-06-18,3:45:00 AM,30.0
1439,16-06-18,4:00:00 AM,30.0
1440,16-06-18,4:15:00 AM,30.0
1441,16-06-18,4:30:00 AM,30.0
1442,16-06-18,4:45:00 AM,30.0
1443,16-06-18,5:00:00 AM,30.0
1444,16-06-18,5:15:00 AM,0.0
1445,16-06-18,5:30:00 AM,0.0
1446,16-06-18,5:45:00 AM,0.0
1447,16-06-18,6:00:00 AM,0.0
1448,16-06-18,6:15:00 AM,0.0
1449,16-06-18,6:30:00 AM,0.0
1450,16-06-18,6:45:00 AM,0.0
1451,16-06-18,7:00:00 AM,0.0
1452,16-06-18,7:15:00 AM,0.0
1453,16-06-18,7:30:00 AM,0.0
1454,16-06-18,7:45:00 AM,0.0
1455,16-06-18,8:00:00 AM,0.0
1456,16-06-18,8:15:00 AM,0.0
1457,16-06-18,8:30:00 AM,0.0
1458,16-06-18,8:45:00 AM,0.0
1459,16-06-18,9:00:00 AM,0.0
1460,16-06-18,9:15:00 AM,0.0
1461,16-06-18,9:30:00 AM,0.0
1462,16-06-18,9:45:00 AM,0.0
1463,16-06-18,10:00:00 AM,0.0
1464,16-06-18,10:15:00 AM,0.0
1465,16-06-18,10:30:00 AM,0.0
1466,16-06-18,10:45:00 AM,0.0
1467,16-06-18,11:00:00 AM,0.0
1468,16-06-18,11:15:00 AM,0.0
1469,16-06-18,11:30:00 AM,0.0
1470,16-06-18,11:45:00 AM,0.0
1471,16-06-18,12:00:00 PM,0.0
1472,16-06-18,12:15:00 PM,0.0
1473,16-06-18,12:30:00 PM,0.0
1474,16-06-18,12:45:00 PM,0.0
1475,16-06-18,1:00:00 PM,0.0
1476,16-06-18,1:15:00 PM,1110.0
1477,16-06-18,1:30:00 PM,2580.0
1478,16-06-18,1:45:00 PM,869.9999999999999
1479,16-06-18,2:00:00 PM,0.0
1480,16-06-18,2:15:00 PM,30.0
1481,16-06-18,2:30:00 PM,30.0
1482,16-06-18,2:45:00 PM,30.0
1483,16-06-18,3:00:00 PM,0.0
1484,16-06-18,3:15:00 PM,0.0
1485,16-06-18,3:30:00 PM,0.0
1486,16-06-18,3:45:00 PM,0.0
1487,16-06-18,4:00:00 PM,0.0
1488,16-06-18,4:15:00 PM,0.0
1489,16-06-18,4:30:00 PM,0.0
1490,16-06-18,4:45:00 PM,0.0
1491,16-06-18,5:00:00 PM,120.0
1492,16-06-18,5:15:00 PM,120.0
1493,16-06-18,5:30:00 PM,150.0
1494,16-06-18,5:45:00 PM,150.0
1495,16-06-18,6:00:00 PM,150.0
1496,16-06-18,6:15:00 PM,150.0
1497,16-06-18,6:30:00 PM,150.0
1498,16-06-18,6:45:00 PM,150.0
1499,16-06-18,7:00:00 PM,180.0
1500,16-06-18,7:15:00 PM,150.0
1501,16-06-18,7:30:00 PM,150.0
1502,16-06-18,7:45:00 PM,150.0
1503,16-06-18,8:00:00 PM,150.0
1504,16-06-18,8:15:00 PM,150.0
1505,16-06-18,8:30:00 PM,150.0
1506,16-06-18,8:45:00 PM,150.0
1507,16-06-18,9:00:00 PM,150.0
1508,16-06-18,9:15:00 PM,150.0
1509,16-06-18,9:30:00 PM,150.0
1510,16-06-18,9:45:00 PM,150.0
1511,16-06-18,10:00:00 PM,150.0
1512,16-06-18,10:15:00 PM,180.0
1513,16-06-18,10:30:00 PM,150.0
1514,16-06-18,10:45:00 PM,150.0
1515,16-06-18,11:00:00 PM,120.0
1516,16-06-18,11:15:00 PM,30.0
1517,16-06-18,11:30:00 PM,30.0
1518,16-06-18,11:45:00 PM,30.0
1519,17-06-18,12:00:00 AM,30.0
1520,17-06-18,12:15:00 AM,30.0
1521,17-06-18,12:30:00 AM,30.0
1522,17-06-18,12:45:00 AM,30.0
1523,17-06-18,1:00:00 AM,30.0
1524,17-06-18,1:15:00 AM,30.0
1525,17-06-18,1:30:00 AM,30.0
1526,17-06-18,1:45:00 AM,30.0
1527,17-06-18,2:00:00 AM,30.0
1528,17-06-18,2:15:00 AM,30.0
1529,17-06-18,2:30:00 AM,30.0
1530,17-06-18,2:45:00 AM,30.0
1531,17-06-18,3:00:00 AM,30.0
1532,17-06-18,3:15:00 AM,30.0
1533,17-06-18,3:30:00 AM,30.0
1534,17-06-18,3:45:00 AM,30.0
1535,17-06-18,4:00:00 AM,30.0
1536,17-06-18,4:15:00 AM,30.0
1537,17-06-18,4:30:00 AM,30.0
1538,17-06-18,4:45:00 AM,30.0
1539,17-06-18,5:00:00 AM,30.0
1540,17-06-18,5:15:00 AM,30.0
1541,17-06-18,5:30:00 AM,30.0
1542,17-06-18,5:45:00 AM,30.0
1543,17-06-18,6:00:00 AM,30.0
1544,17-06-18,6:15:00 AM,0.0
1545,17-06-18,6:30:00 AM,0.0
1546,17-06-18,6:45:00 AM,0.0
1547,17-06-18,7:00:00 AM,0.0
1548,17-06-18,7:15:00 AM,30.0
1549,17-06-18,7:30:00 AM,30.0
1550,17-06-18,7:45:00 AM,0.0
1551,17-06-18,8:00:00 AM,0.0
1552,17-06-18,8:15:00 AM,0.0
1553,17-06-18,8:30:00 AM,0.0
1554,17-06-18,8:45:00 AM,0.0
1555,17-06-18,9:00:00 AM,0.0
1556,17-06-18,9:15:00 AM,0.0
1557,17-06-18,9:30:00 AM,0.0
1558,17-06-18,9:45:00 AM,0.0
1559,17-06-18,10:00:00 AM,0.0
1560,17-06-18,10:15:00 AM,0.0
1561,17-06-18,10:30:00 AM,0.0
1562,17-06-18,10:45:00 AM,0.0
1563,17-06-18,11:00:00 AM,0.0
1564,17-06-18,11:15:00 AM,0.0
1565,17-06-18,11:30:00 AM,0.0
1566,17-06-18,11:45:00 AM,0.0
1567,17-06-18,12:00:00 PM,0.0
1568,17-06-18,12:15:00 PM,0.0
1569,17-06-18,12:30:00 PM,0.0
1570,17-06-18,12:45:00 PM,0.0
1571,17-06-18,1:00:00 PM,0.0
1572,17-06-18,1:15:00 PM,0.0
1573,17-06-18,1:30:00 PM,0.0
1574,17-06-18,1:45:00 PM,0.0
1575,17-06-18,2:00:00 PM,0.0
1576,17-06-18,2:15:00 PM,690.0
1577,17-06-18,2:30:00 PM,180.0
1578,17-06-18,2:45:00 PM,0.0
1579,17-06-18,3:00:00 PM,0.0
1580,17-06-18,3:15:00 PM,0.0
1581,17-06-18,3:30:00 PM,0.0
1582,17-06-18,3:45:00 PM,0.0
1583,17-06-18,4:00:00 PM,0.0
1584,17-06-18,4:15:00 PM,0.0
1585,17-06-18,4:30:00 PM,0.0
1586,17-06-18,4:45:00 PM,0.0
1587,17-06-18,5:00:00 PM,0.0
1588,17-06-18,5:15:00 PM,0.0
1589,17-06-18,5:30:00 PM,0.0
1590,17-06-18,5:45:00 PM,0.0
1591,17-06-18,6:00:00 PM,0.0
1592,17-06-18,6:15:00 PM,90.0
1593,17-06-18,6:30:00 PM,120.0
1594,17-06-18,6:45:00 PM,120.0
1595,17-06-18,7:00:00 PM,150.0
1596,17-06-18,7:15:00 PM,0.0
1597,17-06-18,7:30:00 PM,0.0
1598,17-06-18,7:45:00 PM,0.0
1599,17-06-18,8:00:00 PM,0.0
1600,17-06-18,8:15:00 PM,180.0
1601,17-06-18,8:30:00 PM,180.0
1602,17-06-18,8:45:00 PM,180.0
1603,17-06-18,9:00:00 PM,150.0
1604,17-06-18,9:15:00 PM,150.0
1605,17-06-18,9:30:00 PM,150.0
1606,17-06-18,9:45:00 PM,150.0
1607,17-06-18,10:00:00 PM,150.0
1608,17-06-18,10:15:00 PM,150.0
1609,17-06-18,10:30:00 PM,150.0
1610,17-06-18,10:45:00 PM,150.0
1611,17-06-18,11:00:00 PM,120.0
1612,17-06-18,11:15:00 PM,0.0
1613,17-06-18,11:30:00 PM,0.0
1614,17-06-18,11:45:00 PM,0.0
1615,18-06-18,12:00:00 AM,0.0
1616,18-06-18,12:15:00 AM,30.0
1617,18-06-18,12:30:00 AM,30.0
1618,18-06-18,12:45:00 AM,30.0
1619,18-06-18,1:00:00 AM,30.0
1620,18-06-18,1:15:00 AM,0.0
1621,18-06-18,1:30:00 AM,0.0
1622,18-06-18,1:45:00 AM,0.0
1623,18-06-18,2:00:00 AM,0.0
1624,18-06-18,2:15:00 AM,30.0
1625,18-06-18,2:30:00 AM,30.0
1626,18-06-18,2:45:00 AM,30.0
1627,18-06-18,3:00:00 AM,30.0
1628,18-06-18,3:15:00 AM,0.0
1629,18-06-18,3:30:00 AM,0.0
1630,18-06-18,3:45:00 AM,0.0
1631,18-06-18,4:00:00 AM,0.0
1632,18-06-18,4:15:00 AM,30.0
1633,18-06-18,4:30:00 AM,30.0
1634,18-06-18,4:45:00 AM,30.0
1635,18-06-18,5:00:00 AM,30.0
1636,18-06-18,5:15:00 AM,30.0
1637,18-06-18,5:30:00 AM,90.0
1638,18-06-18,5:45:00 AM,1170.0
1639,18-06-18,6:00:00 AM,90.0
1640,18-06-18,6:15:00 AM,0.0
1641,18-06-18,6:30:00 AM,0.0
1642,18-06-18,6:45:00 AM,0.0
1643,18-06-18,7:00:00 AM,0.0
1644,18-06-18,7:15:00 AM,2580.0
1645,18-06-18,7:30:00 AM,1110.0
1646,18-06-18,7:45:00 AM,0.0
1647,18-06-18,8:00:00 AM,0.0
1648,18-06-18,8:15:00 AM,0.0
1649,18-06-18,8:30:00 AM,60.0
1650,18-06-18,8:45:00 AM,0.0
1651,18-06-18,9:00:00 AM,0.0
1652,18-06-18,9:15:00 AM,0.0
1653,18-06-18,9:30:00 AM,0.0
1654,18-06-18,9:45:00 AM,0.0
1655,18-06-18,10:00:00 AM,0.0
1656,18-06-18,10:15:00 AM,0.0
1657,18-06-18,10:30:00 AM,0.0
1658,18-06-18,10:45:00 AM,0.0
1659,18-06-18,11:00:00 AM,0.0
1660,18-06-18,11:15:00 AM,0.0
1661,18-06-18,11:30:00 AM,0.0
1662,18-06-18,11:45:00 AM,0.0
1663,18-06-18,12:00:00 PM,0.0
1664,18-06-18,12:15:00 PM,0.0
1665,18-06-18,12:30:00 PM,0.0
1666,18-06-18,12:45:00 PM,0.0
1667,18-06-18,1:00:00 PM,0.0
1668,18-06-18,1:15:00 PM,0.0
1669,18-06-18,1:30:00 PM,0.0
1670,18-06-18,1:45:00 PM,0.0
1671,18-06-18,2:00:00 PM,0.0
1672,18-06-18,2:15:00 PM,0.0
1673,18-06-18,2:30:00 PM,0.0
1674,18-06-18,2:45:00 PM,0.0
1675,18-06-18,3:00:00 PM,0.0
1676,18-06-18,3:15:00 PM,0.0
1677,18-06-18,3:30:00 PM,0.0
1678,18-06-18,3:45:00 PM,0.0
1679,18-06-18,4:00:00 PM,0.0
1680,18-06-18,4:15:00 PM,0.0
1681,18-06-18,4:30:00 PM,30.0
1682,18-06-18,4:45:00 PM,2610.0
1683,18-06-18,5:00:00 PM,630.0
1684,18-06-18,5:15:00 PM,0.0
1685,18-06-18,5:30:00 PM,0.0
1686,18-06-18,5:45:00 PM,0.0
1687,18-06-18,6:00:00 PM,0.0
1688,18-06-18,6:15:00 PM,0.0
1689,18-06-18,6:30:00 PM,0.0
1690,18-06-18,6:45:00 PM,90.0
1691,18-06-18,7:00:00 PM,90.0
1692,18-06-18,7:15:00 PM,0.0
1693,18-06-18,7:30:00 PM,0.0
1694,18-06-18,7:45:00 PM,0.0
1695,18-06-18,8:00:00 PM,0.0
1696,18-06-18,8:15:00 PM,180.0
1697,18-06-18,8:30:00 PM,150.0
1698,18-06-18,8:45:00 PM,150.0
1699,18-06-18,9:00:00 PM,150.0
1700,18-06-18,9:15:00 PM,150.0
1701,18-06-18,9:30:00 PM,180.0
1702,18-06-18,9:45:00 PM,150.0
1703,18-06-18,10:00:00 PM,150.0
1704,18-06-18,10:15:00 PM,150.0
1705,18-06-18,10:30:00 PM,150.0
1706,18-06-18,10:45:00 PM,150.0
1707,18-06-18,11:00:00 PM,120.0
1708,18-06-18,11:15:00 PM,30.0
1709,18-06-18,11:30:00 PM,30.0
1710,18-06-18,11:45:00 PM,30.0
1711,19-06-18,12:00:00 AM,30.0
1712,19-06-18,12:15:00 AM,30.0
1713,19-06-18,12:30:00 AM,30.0
1714,19-06-18,12:45:00 AM,30.0
1715,19-06-18,1:00:00 AM,30.0
1716,19-06-18,1:15:00 AM,0.0
1717,19-06-18,1:30:00 AM,0.0
1718,19-06-18,1:45:00 AM,0.0
1719,19-06-18,2:00:00 AM,0.0
1720,19-06-18,2:15:00 AM,0.0
1721,19-06-18,2:30:00 AM,0.0
1722,19-06-18,2:45:00 AM,0.0
1723,19-06-18,3:00:00 AM,0.0
1724,19-06-18,3:15:00 AM,0.0
1725,19-06-18,3:30:00 AM,0.0
1726,19-06-18,3:45:00 AM,0.0
1727,19-06-18,4:00:00 AM,0.0
1728,19-06-18,4:15:00 AM,30.0
1729,19-06-18,4:30:00 AM,30.0
1730,19-06-18,4:45:00 AM,30.0
1731,19-06-18,5:00:00 AM,30.0
1732,19-06-18,5:15:00 AM,30.0
1733,19-06-18,5:30:00 AM,30.0
1734,19-06-18,5:45:00 AM,1170.0
1735,19-06-18,6:00:00 AM,90.0
1736,19-06-18,6:15:00 AM,150.0
1737,19-06-18,6:30:00 AM,30.0
1738,19-06-18,6:45:00 AM,0.0
1739,19-06-18,7:00:00 AM,0.0
1740,19-06-18,7:15:00 AM,0.0
1741,19-06-18,7:30:00 AM,0.0
1742,19-06-18,7:45:00 AM,0.0
1743,19-06-18,8:00:00 AM,360.0
1744,19-06-18,8:15:00 AM,2550.0
1745,19-06-18,8:30:00 AM,450.0
1746,19-06-18,8:45:00 AM,0.0
1747,19-06-18,9:00:00 AM,0.0
1748,19-06-18,9:15:00 AM,0.0
1749,19-06-18,9:30:00 AM,0.0
1750,19-06-18,9:45:00 AM,0.0
1751,19-06-18,10:00:00 AM,0.0
1752,19-06-18,10:15:00 AM,0.0
1753,19-06-18,10:30:00 AM,0.0
1754,19-06-18,10:45:00 AM,0.0
1755,19-06-18,11:00:00 AM,0.0
1756,19-06-18,11:15:00 AM,0.0
1757,19-06-18,11:30:00 AM,0.0
1758,19-06-18,11:45:00 AM,0.0
1759,19-06-18,12:00:00 PM,0.0
1760,19-06-18,12:15:00 PM,0.0
1761,19-06-18,12:30:00 PM,0.0
1762,19-06-18,12:45:00 PM,0.0
1763,19-06-18,1:00:00 PM,0.0
1764,19-06-18,1:15:00 PM,0.0
1765,19-06-18,1:30:00 PM,0.0
1766,19-06-18,1:45:00 PM,0.0
1767,19-06-18,2:00:00 PM,0.0
1768,19-06-18,2:15:00 PM,0.0
1769,19-06-18,2:30:00 PM,0.0
1770,19-06-18,2:45:00 PM,1050.0
1771,19-06-18,3:00:00 PM,0.0
1772,19-06-18,3:15:00 PM,0.0
1773,19-06-18,3:30:00 PM,0.0
1774,19-06-18,3:45:00 PM,0.0
1775,19-06-18,4:00:00 PM,0.0
1776,19-06-18,4:15:00 PM,0.0
1777,19-06-18,4:30:00 PM,0.0
1778,19-06-18,4:45:00 PM,0.0
1779,19-06-18,5:00:00 PM,0.0
1780,19-06-18,5:15:00 PM,0.0
1781,19-06-18,5:30:00 PM,0.0
1782,19-06-18,5:45:00 PM,0.0
1783,19-06-18,6:00:00 PM,30.0
1784,19-06-18,6:15:00 PM,30.0
1785,19-06-18,6:30:00 PM,30.0
1786,19-06-18,6:45:00 PM,450.0
1787,19-06-18,7:00:00 PM,480.0
1788,19-06-18,7:15:00 PM,300.0
1789,19-06-18,7:30:00 PM,150.0
1790,19-06-18,7:45:00 PM,150.0
1791,19-06-18,8:00:00 PM,2190.0
1792,19-06-18,8:15:00 PM,1410.0
1793,19-06-18,8:30:00 PM,150.0
1794,19-06-18,8:45:00 PM,150.0
1795,19-06-18,9:00:00 PM,150.0
1796,19-06-18,9:15:00 PM,150.0
1797,19-06-18,9:30:00 PM,180.0
1798,19-06-18,9:45:00 PM,180.0
1799,19-06-18,10:00:00 PM,150.0
1800,19-06-18,10:15:00 PM,180.0
1801,19-06-18,10:30:00 PM,180.0
1802,19-06-18,10:45:00 PM,150.0
1803,19-06-18,11:00:00 PM,150.0
1804,19-06-18,11:15:00 PM,0.0
1805,19-06-18,11:30:00 PM,0.0
1806,19-06-18,11:45:00 PM,0.0
1807,20-06-18,12:00:00 AM,0.0
1808,20-06-18,12:15:00 AM,30.0
1809,20-06-18,12:30:00 AM,30.0
1810,20-06-18,12:45:00 AM,30.0
1811,20-06-18,1:00:00 AM,30.0
1812,20-06-18,1:15:00 AM,30.0
1813,20-06-18,1:30:00 AM,30.0
1814,20-06-18,1:45:00 AM,30.0
1815,20-06-18,2:00:00 AM,30.0
1816,20-06-18,2:15:00 AM,30.0
1817,20-06-18,2:30:00 AM,30.0
1818,20-06-18,2:45:00 AM,30.0
1819,20-06-18,3:00:00 AM,30.0
1820,20-06-18,3:15:00 AM,30.0
1821,20-06-18,3:30:00 AM,30.0
1822,20-06-18,3:45:00 AM,30.0
1823,20-06-18,4:00:00 AM,30.0
1824,20-06-18,4:15:00 AM,30.0
1825,20-06-18,4:30:00 AM,30.0
1826,20-06-18,4:45:00 AM,30.0
1827,20-06-18,5:00:00 AM,30.0
1828,20-06-18,5:15:00 AM,30.0
1829,20-06-18,5:30:00 AM,90.0
1830,20-06-18,5:45:00 AM,1140.0
1831,20-06-18,6:00:00 AM,90.0
1832,20-06-18,6:15:00 AM,90.0
1833,20-06-18,6:30:00 AM,30.0
1834,20-06-18,6:45:00 AM,0.0
1835,20-06-18,7:00:00 AM,2490.0
1836,20-06-18,7:15:00 AM,1320.0
1837,20-06-18,7:30:00 AM,180.0
1838,20-06-18,7:45:00 AM,0.0
1839,20-06-18,8:00:00 AM,0.0
1840,20-06-18,8:15:00 AM,0.0
1841,20-06-18,8:30:00 AM,0.0
1842,20-06-18,8:45:00 AM,0.0
1843,20-06-18,9:00:00 AM,0.0
1844,20-06-18,9:15:00 AM,0.0
1845,20-06-18,9:30:00 AM,0.0
1846,20-06-18,9:45:00 AM,0.0
1847,20-06-18,10:00:00 AM,0.0
1848,20-06-18,10:15:00 AM,0.0
1849,20-06-18,10:30:00 AM,0.0
1850,20-06-18,10:45:00 AM,0.0
1851,20-06-18,11:00:00 AM,0.0
1852,20-06-18,11:15:00 AM,0.0
1853,20-06-18,11:30:00 AM,0.0
1854,20-06-18,11:45:00 AM,0.0
1855,20-06-18,12:00:00 PM,0.0
1856,20-06-18,12:15:00 PM,0.0
1857,20-06-18,12:30:00 PM,0.0
1858,20-06-18,12:45:00 PM,0.0
1859,20-06-18,1:00:00 PM,0.0
1860,20-06-18,1:15:00 PM,0.0
1861,20-06-18,1:30:00 PM,0.0
1862,20-06-18,1:45:00 PM,0.0
1863,20-06-18,2:00:00 PM,0.0
1864,20-06-18,2:15:00 PM,0.0
1865,20-06-18,2:30:00 PM,0.0
1866,20-06-18,2:45:00 PM,0.0
1867,20-06-18,3:00:00 PM,0.0
1868,20-06-18,3:15:00 PM,0.0
1869,20-06-18,3:30:00 PM,0.0
1870,20-06-18,3:45:00 PM,0.0
1871,20-06-18,4:00:00 PM,0.0
1872,20-06-18,4:15:00 PM,0.0
1873,20-06-18,4:30:00 PM,0.0
1874,20-06-18,4:45:00 PM,0.0
1875,20-06-18,5:00:00 PM,0.0
1876,20-06-18,5:15:00 PM,0.0
1877,20-06-18,5:30:00 PM,0.0
1878,20-06-18,5:45:00 PM,0.0
1879,20-06-18,6:00:00 PM,0.0
1880,20-06-18,6:15:00 PM,270.0
1881,20-06-18,6:30:00 PM,90.0
1882,20-06-18,6:45:00 PM,120.0
1883,20-06-18,7:00:00 PM,120.0
1884,20-06-18,7:15:00 PM,150.0
1885,20-06-18,7:30:00 PM,150.0
1886,20-06-18,7:45:00 PM,150.0
1887,20-06-18,8:00:00 PM,150.0
1888,20-06-18,8:15:00 PM,150.0
1889,20-06-18,8:30:00 PM,150.0
1890,20-06-18,8:45:00 PM,150.0
1891,20-06-18,9:00:00 PM,150.0
1892,20-06-18,9:15:00 PM,150.0
1893,20-06-18,9:30:00 PM,150.0
1894,20-06-18,9:45:00 PM,150.0
1895,20-06-18,10:00:00 PM,150.0
1896,20-06-18,10:15:00 PM,60.0
1897,20-06-18,10:30:00 PM,30.0
1898,20-06-18,10:45:00 PM,30.0
1899,20-06-18,11:00:00 PM,30.0
1900,20-06-18,11:15:00 PM,30.0
1901,20-06-18,11:30:00 PM,30.0
1902,20-06-18,11:45:00 PM,30.0
1903,21-06-18,12:00:00 AM,30.0
1904,21-06-18,12:15:00 AM,30.0
1905,21-06-18,12:30:00 AM,30.0
1906,21-06-18,12:45:00 AM,30.0
1907,21-06-18,1:00:00 AM,30.0
1908,21-06-18,1:15:00 AM,30.0
1909,21-06-18,1:30:00 AM,30.0
1910,21-06-18,1:45:00 AM,30.0
1911,21-06-18,2:00:00 AM,30.0
1912,21-06-18,2:15:00 AM,0.0
1913,21-06-18,2:30:00 AM,0.0
1914,21-06-18,2:45:00 AM,0.0
1915,21-06-18,3:00:00 AM,0.0
1916,21-06-18,3:15:00 AM,30.0
1917,21-06-18,3:30:00 AM,30.0
1918,21-06-18,3:45:00 AM,30.0
1919,21-06-18,4:00:00 AM,30.0
1920,21-06-18,4:15:00 AM,30.0
1921,21-06-18,4:30:00 AM,30.0
1922,21-06-18,4:45:00 AM,30.0
1923,21-06-18,5:00:00 AM,30.0
1924,21-06-18,5:15:00 AM,30.0
1925,21-06-18,5:30:00 AM,30.0
1926,21-06-18,5:45:00 AM,1170.0
1927,21-06-18,6:00:00 AM,90.0
1928,21-06-18,6:15:00 AM,840.0000000000001
1929,21-06-18,6:30:00 AM,2640.0
1930,21-06-18,6:45:00 AM,780.0
1931,21-06-18,7:00:00 AM,810.0
1932,21-06-18,7:15:00 AM,0.0
1933,21-06-18,7:30:00 AM,0.0
1934,21-06-18,7:45:00 AM,0.0
1935,21-06-18,8:00:00 AM,0.0
1936,21-06-18,8:15:00 AM,0.0
1937,21-06-18,8:30:00 AM,0.0
1938,21-06-18,8:45:00 AM,0.0
1939,21-06-18,9:00:00 AM,0.0
1940,21-06-18,9:15:00 AM,0.0
1941,21-06-18,9:30:00 AM,0.0
1942,21-06-18,9:45:00 AM,0.0
1943,21-06-18,10:00:00 AM,0.0
1944,21-06-18,10:15:00 AM,0.0
